RouteID,PaymentPlan,StartHub,StartLatitude,StartLongitude,StartDate,StartTime,EndHub,EndLatitude,EndLongitude,EndDate,EndTime,TripType,BikeID,BikeName,Distance_Miles,Duration,RentalAccessPath,MultipleRental
10381553,Subscriber,,45.5100161,-122.6846943,11/28/2018,17:26,,45.5034095,-122.6729159,11/28/2018,17:32,,6495,0702 BIKETOWN,1.03,0:06:38,keypad,FALSE
10381550,Casual,,45.5460745,-122.6666728,11/28/2018,17:26,NE Wheeler at Multnomah,45.53086696,-122.6658887,11/28/2018,17:34,,6885,0682 BIKETOWN,1.16,0:07:48,keypad,FALSE
10381575,Casual,,45.5482517,-122.6347738,11/28/2018,17:30,,45.5264914,-122.6842918,11/28/2018,17:40,,6656,0643 BIKETOWN,3.21,0:09:25,keypad,FALSE
10381582,Subscriber,NW Front at 17th,45.53715171,-122.6881027,11/28/2018,17:32,NW 2nd at Everett,45.52536699,-122.6725459,11/28/2018,17:39,,19235,0091 BIKETOWN,1.21,0:07:49,keypad_rfid_card,FALSE
10381584,Subscriber,SW 2nd at Pine,45.52142066,-122.6726291,11/28/2018,17:32,NW 10th at Everett,45.52500056,-122.6811048,11/28/2018,17:40,,6372,0405 BIKETOWN,0.81,0:07:55,keypad,FALSE
10381598,Subscriber,NW Broadway at Everett,45.52507854,-122.6775563,11/28/2018,17:34,,45.5343436,-122.6566001,11/28/2018,18:35,,6071,0519 MSS BIKETOWN,1.47,1:01:28,mobile,FALSE
10381605,Subscriber,SE 9th at Burnside,45.522793,-122.656616,11/28/2018,17:35,NW Naito at Ironside,45.52871176,-122.674166,11/28/2018,17:46,,6106,0669 BIKETOWN,1.36,0:11:04,keypad_rfid_card,FALSE
10381609,Casual,NW Station at Irving,45.5282777,-122.6766282,11/28/2018,17:36,,45.5193416,-122.6516153,11/28/2018,17:52,,6662,0793 BIKETOWN,1.69,0:16:17,mobile,FALSE
10381610,Casual,SW Yamhill at Director Park,45.51898132,-122.6812685,11/28/2018,17:37,,45.5276562,-122.6985433,11/28/2018,17:49,,6035,0575 BIKETOWN,1.33,0:12:12,keypad,FALSE
10381627,Casual,N Mississippi at Beech,45.54998583,-122.6756573,11/28/2018,17:39,NE MLK at Knott,45.54179953,-122.6614845,11/28/2018,17:49,,6263,0668 BIKETOWN,1.16,0:10:08,keypad,FALSE
10381629,Subscriber,SW 5th at Oak,45.5211726,-122.6763654,11/28/2018,17:39,SW River at Montgomery,45.50910258,-122.6735169,11/28/2018,17:51,,7352,"1017 DESIGN BIKE, NE CYCLING LIFE",1.09,0:11:36,keypad,TRUE
10381634,Casual,SW 2nd at Pine,45.52142066,-122.6726291,11/28/2018,17:41,,45.5282107,-122.673371,11/28/2018,18:17,,6041,0369 BIKETOWN,0.62,0:35:50,keypad,FALSE
10381635,Casual,NW Pettygrove at 15th,45.53290424,-122.68626,11/28/2018,17:41,NW 13th at Marshall,45.53080401,-122.6844227,11/28/2018,17:43,,6475,0853 BIKETOWN,0.18,0:02:32,keypad,FALSE
10381641,Casual,,45.531477,-122.6844821,11/28/2018,17:41,,45.5369344,-122.7086907,11/28/2018,17:54,,6439,0260 BIKETOWN,1.38,0:12:03,keypad_rfid_card,FALSE
10381652,Subscriber,SW Salmon at Waterfront Park,45.51556831,-122.6738924,11/28/2018,17:44,NW Pettygrove at 15th,45.53290424,-122.68626,11/28/2018,17:57,,6323,0840 BIKETOWN,1.88,0:12:42,mobile,FALSE
10381654,Casual,NW Naito at Ironside,45.52871176,-122.674166,11/28/2018,17:45,SW 5th at Oak,45.5211726,-122.6763654,11/28/2018,17:52,,6399,0866 MSS XC BIKETOWN,0.97,0:07:32,keypad_rfid_card,FALSE
10381659,Subscriber,NE Going at Grand,45.55645437,-122.6603794,11/28/2018,17:46,,45.5350468,-122.6515127,11/28/2018,18:28,,6115,0921 BIKETOWN,2.39,0:41:56,keypad,FALSE
10381693,Subscriber,SE Ladd at Hawthorne,45.5120818,-122.6533493,11/28/2018,17:50,SE Clinton at 26th,45.50356665,-122.6395279,11/28/2018,18:00,,6861,0541 BIKETOWN,0.99,0:09:15,keypad,FALSE
10381697,Casual,,45.5000094,-122.6717313,11/28/2018,17:51,SE 9th at Belmont,45.51633325,-122.6566324,11/28/2018,18:05,,6478,0623 BIKETOWN,1.95,0:14:01,keypad,FALSE
10381702,Subscriber,,45.5173913,-122.6607569,11/28/2018,17:51,,45.5122277,-122.6567345,11/28/2018,17:57,,6110,0365 BIKETOWN,0.61,0:06:26,keypad_rfid_card,FALSE
10381730,Casual,,45.525043,-122.6852545,11/28/2018,17:56,NW 13th at Marshall,45.53080401,-122.6844227,11/28/2018,18:01,,24819,0199 BIKETOWN,0.5,0:05:03,keypad_rfid_card,FALSE
10381731,Subscriber,,45.5099128,-122.6757731,11/28/2018,17:56,NW 23rd at Overton,45.53211645,-122.6986304,11/28/2018,18:22,,6244,0886 BIKETOWN,2.84,0:25:50,keypad_rfid_card,FALSE
10381732,Subscriber,,45.5133295,-122.6713328,11/28/2018,17:57,,45.5555029,-122.6595707,11/28/2018,18:16,,7207,0573 BIKETOWN,3.9,0:19:08,keypad_rfid_card,FALSE
10381737,Casual,,45.5194711,-122.6720933,11/28/2018,17:58,,45.5122132,-122.6528071,11/28/2018,18:12,,6651,0072 BIKETOWN ,1.76,0:14:38,keypad_rfid_card,FALSE
10381742,Casual,NW 18th at Flanders,45.52556242,-122.6892561,11/28/2018,17:58,,45.5376746,-122.6968843,11/28/2018,18:07,,6482,0308 BIKETOWN,1.18,0:08:55,keypad,TRUE
10381741,Casual,SW Morrison at Pioneer Courthouse Sq.,45.51928859,-122.6792488,11/28/2018,17:59,SE 28th at Pine - Community Corral,45.5205931,-122.637238,11/28/2018,18:25,,5988,0696 BIKETOWN,2.54,0:26:29,keypad_rfid_card,FALSE
10381744,Casual,SW 5th at Oak,45.5211726,-122.6763654,11/28/2018,18:00,SE Ladd at Hawthorne,45.5120818,-122.6533493,11/28/2018,18:12,,6196,0773 BIKETOWN,1.71,0:12:35,mobile,FALSE
10381747,Subscriber,,45.5252863,-122.6724697,11/28/2018,18:00,,45.5591218,-122.6585294,11/28/2018,18:30,,6449,0347 BIKETOWN,4.89,0:29:30,keypad_rfid_card,FALSE
10381755,Casual,NE 2nd at NE Schuyler,45.53561394,-122.6636343,11/28/2018,18:04,,45.5350329,-122.6466728,11/28/2018,18:13,,7158,0324 BIKETOWN,0.89,0:09:23,mobile,FALSE
10381764,Subscriber,,45.5129509,-122.6597725,11/28/2018,18:05,,45.4979461,-122.6396324,11/28/2018,18:21,,6813,0823 BIKETOWN,1.81,0:15:40,keypad_rfid_card,FALSE
10381776,Casual,NW Couch at 11th,45.52374151,-122.6818129,11/28/2018,18:07,NW Pettygrove at 15th,45.53290424,-122.68626,11/28/2018,18:16,,6272,0685 BIKETOWN,0.9,0:09:18,keypad,FALSE
10381789,Casual,NW Couch at 11th,45.52374151,-122.6818129,11/28/2018,18:07,NW Pettygrove at 15th,45.53290424,-122.68626,11/28/2018,18:16,,7249,0201 BIKETOWN,0.83,0:08:35,keypad,FALSE
10381784,Subscriber,NE Multnomah at 9th,45.53140997,-122.6574612,11/28/2018,18:08,,45.5132329,-122.688131,11/28/2018,18:29,,7162,0293 BIKETOWN,2.79,0:21:27,keypad_rfid_card,FALSE
10381800,Subscriber,NE Couch at MLK,45.52358836,-122.6619177,11/28/2018,18:12,NE Holladay at MLK,45.52990305,-122.6628363,11/28/2018,18:20,,6434,0232 BIKETOWN,0.54,0:08:04,keypad,FALSE
10381804,Casual,SW Moody at Aerial Tram Terminal,45.49913657,-122.6716433,11/28/2018,18:12,SE 2nd Pl at Tilikum Way,45.50624163,-122.6633379,11/28/2018,18:18,,6846,0728 BIKETOWN,0.78,0:05:12,keypad,FALSE
10381805,Casual,NE 22nd at Burnside,45.52297292,-122.6434118,11/28/2018,18:12,NE 10th at Halsey -- Community Corral,45.534006,-122.655568,11/28/2018,18:23,,7314,0972 BETRUE 2018 TRAINER,1.28,0:10:04,keypad,FALSE
10381812,Subscriber,,45.5264914,-122.6842918,11/28/2018,18:13,,45.5300414,-122.6854175,11/28/2018,21:53,,6631,0332 BIKETOWN,1.22,3:39:20,keypad,FALSE
10381834,Casual,,45.5282107,-122.673371,11/28/2018,18:17,NW 11th at The Fields,45.53232501,-122.6824299,11/28/2018,18:23,,6041,0369 BIKETOWN,0.62,0:05:34,keypad,FALSE
10381844,Subscriber,,45.5250843,-122.6832248,11/28/2018,18:19,,45.5342212,-122.6906683,11/28/2018,18:30,,7363,"0940 DESIGN BIKE, EXPLORIN’ SE",1.02,0:10:24,keypad,FALSE
10381847,Subscriber,N Williams at Fremont,45.5475928,-122.6667604,11/28/2018,18:20,,45.547176,-122.6616105,11/28/2018,18:24,,7207,0573 BIKETOWN,0.93,0:03:51,keypad_rfid_card,FALSE
10381850,Subscriber,,45.5410279,-122.6666929,11/28/2018,18:20,,45.5591218,-122.6585294,11/28/2018,18:30,,7172,0540 BIKETOWN,1.51,0:10:04,keypad,FALSE
10381857,Casual,,45.5129509,-122.6597725,11/28/2018,18:21,,45.5228749,-122.6349691,11/28/2018,18:37,,6659,0154  BIKETOWN,1.95,0:15:51,keypad_rfid_card,FALSE
10381861,Subscriber,SE Hawthorne at 20th,45.51222277,-122.6454261,11/28/2018,18:22,SE Belmont at 20th,45.51636144,-122.6460457,11/28/2018,18:25,,7133,0307 BIKETOWN,0.3,0:03:03,keypad,FALSE
10381863,Casual,SE Water at Taylor,45.51515295,-122.665776,11/28/2018,18:22,SW 5th at Morrison,45.51889487,-122.6774061,11/28/2018,18:32,,6799,0236 BIKETOWN,0.79,0:09:29,keypad,FALSE
10381868,Casual,,45.4939839,-122.6486037,11/28/2018,18:23,SW Morrison at Pioneer Courthouse Sq.,45.51928859,-122.6792488,11/28/2018,18:46,,7323,"0965 DESIGN BIKE, N PAUL BUNYAN",2.69,0:22:24,mobile,FALSE
10381869,Casual,NW Pettygrove at 15th,45.53290424,-122.68626,11/28/2018,18:23,,45.5300616,-122.6844243,11/28/2018,18:27,,6272,0685 BIKETOWN,0.31,0:03:46,keypad_rfid_card,FALSE
10381873,Casual,SW Morrison at Pioneer Courthouse Sq.,45.51928859,-122.6792488,11/28/2018,18:25,,45.5169682,-122.6906847,11/28/2018,18:34,,6605,0568 XC BIKETOWN,0.85,0:09:32,keypad,FALSE
10381884,Casual,NW Pettygrove at 15th,45.53290424,-122.68626,11/28/2018,18:26,,45.5388948,-122.6901714,11/28/2018,18:32,,7394,1029 AIR SAFARI ,0.59,0:06:33,keypad,FALSE
10381887,Casual,SW 5th at Oak,45.5211726,-122.6763654,11/28/2018,18:26,NE Sandy at 16th,45.52440674,-122.6497686,11/28/2018,18:44,,6200,0067 BIKETOWN ,1.58,0:18:12,keypad,FALSE
10381889,Casual,,45.5252254,-122.6755017,11/28/2018,18:26,NW Pettygrove at 15th,45.53290424,-122.68626,11/28/2018,18:35,,6045,0433 BIKETOWN,1.04,0:09:05,keypad,FALSE
10381888,Casual,SW Naito at Ankeny Plaza,45.52269573,-122.6703492,11/28/2018,18:26,,45.5546103,-122.6744679,11/28/2018,18:51,,6275,0826 BIKETOWN,2.67,0:25:04,keypad_rfid_card,FALSE
10381895,Subscriber,,45.5153551,-122.6818058,11/28/2018,18:27,SW Morrison at 18th,45.52196048,-122.6896772,11/28/2018,18:34,,6268,0217 BIKETOWN,0.8,0:06:46,keypad,FALSE
10381894,Casual,,45.5343098,-122.6430072,11/28/2018,18:27,,45.5350951,-122.6411744,11/28/2018,18:29,,6880,0061 BIKETOWN,0.14,0:01:57,keypad_rfid_card,FALSE
10381901,Subscriber,SW 4th at College,45.50936198,-122.6812121,11/28/2018,18:30,,45.5090834,-122.6840225,11/28/2018,18:33,,6085,0354 BIKETOWN,0.14,0:03:36,mobile,FALSE
10381903,Casual,N Williams at Fremont,45.5475928,-122.6667604,11/28/2018,18:30,N Mississippi at N Skidmore,45.55458563,-122.6755413,11/28/2018,18:37,,6780,0269 BIKETOWN,0.91,0:06:44,keypad,FALSE
10381916,Casual,SW Morrison at 18th,45.52196048,-122.6896772,11/28/2018,18:33,NW 18th at Flanders,45.52556242,-122.6892561,11/28/2018,18:37,,7381,"0937 XM DESIGN BIKE, COLORFUL PORTLAND NW",0.29,0:03:51,keypad,FALSE
10381919,Casual,,45.5154692,-122.6794042,11/28/2018,18:34,,45.5545891,-122.6646935,11/28/2018,18:53,,6353,0718 BIKETOWN,3.55,0:19:25,mobile,FALSE
10381943,Subscriber,NE Multnomah at 9th,45.53140997,-122.6574612,11/28/2018,18:42,,45.5327955,-122.6906153,11/28/2018,18:58,,6645,0355 BIKETOWN,2.27,0:16:24,keypad_rfid_card,FALSE
10381948,Casual,,45.5193416,-122.6516153,11/28/2018,18:44,NW Everett at 22nd,45.52487653,-122.6965141,11/28/2018,19:07,,6798,0811 BIKETOWN,2.89,0:23:02,mobile,FALSE
10381951,Casual,SW Moody at Thomas,45.49429475,-122.6719048,11/28/2018,18:45,NE Wheeler at Multnomah,45.53086696,-122.6658887,11/28/2018,19:06,,7242,0005 BIKETOWN,3.03,0:21:00,keypad,TRUE
10381954,Subscriber,NW Station at Irving,45.5282777,-122.6766282,11/28/2018,18:45,NW Marshall at Tanner Springs Park,45.53083126,-122.6815957,11/28/2018,18:48,,6056,0790 BIKETOWN,0.34,0:02:57,keypad_rfid_card,FALSE
10381955,Subscriber,,45.5308058,-122.6653568,11/28/2018,18:46,SW Naito at Ankeny Plaza,45.52269573,-122.6703492,11/28/2018,18:54,,7496,0270 BIKETOWN,0.91,0:07:23,keypad,FALSE
10381958,Subscriber,NW Everett at 22nd,45.52487653,-122.6965141,11/28/2018,18:47,SW 3rd at Ankeny,45.52247868,-122.6732969,11/28/2018,18:58,,6076,0273 BIKETOWN,1.39,0:11:22,keypad_rfid_card,FALSE
10381970,Subscriber,SW Market at Keller Fountain Park,45.5123205,-122.6789108,11/28/2018,18:51,SE Clay at Water,45.51147657,-122.6662856,11/28/2018,18:57,,6208,0736 BIKETOWN,0.91,0:05:54,keypad_rfid_card,FALSE
10381972,Subscriber,NW Broadway at Everett,45.52507854,-122.6775563,11/28/2018,18:51,SW River at Montgomery,45.50910258,-122.6735169,11/28/2018,19:03,,6781,0380 BIKETOWN,1.7,0:11:43,keypad,FALSE
10381976,Casual,N Mississippi at Beech,45.54998583,-122.6756573,11/28/2018,18:52,,45.550808,-122.6615821,11/28/2018,18:59,,6175,0400 BIKETOWN,0.76,0:06:29,mobile,FALSE
10381978,Subscriber,,45.5113551,-122.6839679,11/28/2018,18:53,NE 15th at Broadway,45.53508224,-122.6505639,11/28/2018,19:50,,6359,0051 BIKETOWN,5.56,0:57:02,keypad_rfid_card,FALSE
10381988,Casual,NW Pettygrove at 15th,45.53290424,-122.68626,11/28/2018,18:55,NW 23rd at Overton,45.53211645,-122.6986304,11/28/2018,19:02,,6045,0433 BIKETOWN,0.66,0:06:36,keypad,FALSE
10381992,Casual,NW Pettygrove at 15th,45.53290424,-122.68626,11/28/2018,18:55,NW 23rd at Overton,45.53211645,-122.6986304,11/28/2018,19:01,,6241,0599 BIKETOWN,0.63,0:06:15,keypad,FALSE
10381990,Casual,,45.5300616,-122.6844243,11/28/2018,18:55,NW Pettygrove at 15th,45.53290424,-122.68626,11/28/2018,18:59,,6272,0685 BIKETOWN,0.31,0:03:41,keypad_rfid_card,FALSE
10381993,Casual,,45.5270181,-122.69446,11/28/2018,18:56,NW 13th at Marshall,45.53080401,-122.6844227,11/28/2018,19:01,,7368,"0936 DESIGN BIKE, COLORFUL PORTLAND NW",0.74,0:05:52,mobile,FALSE
10381999,Casual,N Failing at Williams,45.55076344,-122.6668663,11/28/2018,18:57,,45.523086,-122.6754201,11/28/2018,19:12,,6192,0414 BIKETOWN,2.26,0:15:11,keypad,FALSE
10382011,Subscriber,SW 10th at Columbia,45.51544427,-122.6846749,11/28/2018,19:00,SE 2nd Pl at Tilikum Way,45.50624163,-122.6633379,11/28/2018,19:11,,6111,0178 BIKETOWN,1.66,0:11:26,keypad,FALSE
10382010,Casual,SW Morrison at Pioneer Courthouse Sq.,45.51928859,-122.6792488,11/28/2018,19:00,NW 20th at Burnside,45.52331306,-122.6932633,11/28/2018,19:09,,6669,0746 BIKETOWN,0.83,0:08:48,keypad,FALSE
10382020,Subscriber,NE Sandy at 16th,45.52440674,-122.6497686,11/28/2018,19:02,,45.5300347,-122.6671558,11/28/2018,19:13,,6204,0492 BIKETOWN,1.32,0:11:19,keypad,FALSE
10382031,Casual,,45.5355355,-122.6968141,11/28/2018,19:04,NW 20th at Burnside,45.52331306,-122.6932633,11/28/2018,19:11,,6362,0066 BIKETOWN,0.81,0:07:14,keypad,FALSE
10382040,Subscriber,NE Multnomah at 9th,45.53140997,-122.6574612,11/28/2018,19:08,,45.5227449,-122.6536175,11/28/2018,19:15,,6602,0607 XC BIKETOWN,0.77,0:06:35,keypad,FALSE
10382055,Casual,SE Clay at Water,45.51147657,-122.6662856,11/28/2018,19:12,,45.5197472,-122.6782504,11/28/2018,19:21,,6256,0360 BIKETOWN,0.99,0:09:30,keypad,FALSE
10382054,Subscriber,SE 2nd Pl at Tilikum Way,45.50624163,-122.6633379,11/28/2018,19:12,,45.5173489,-122.6835569,11/28/2018,19:54,,6086,0261 BIKETOWN,4.04,0:42:06,keypad,FALSE
10382072,Casual,,45.5027054,-122.6578059,11/28/2018,19:16,,45.501566,-122.6588409,11/28/2018,19:20,,6816,0706 BIKETOWN,0.15,0:04:09,keypad_rfid_card,FALSE
10382078,Casual,,45.5206847,-122.6789069,11/28/2018,19:17,,45.5301343,-122.6803455,11/28/2018,19:23,,6340,0664 BIKETOWN,0.69,0:06:03,mobile,FALSE
10382077,Casual,NW Station at Irving,45.5282777,-122.6766282,11/28/2018,19:17,SE Alder at 6th,45.5178988,-122.6600522,11/28/2018,19:32,,19526,0215 MSS BIKETOWN PDX,1.87,0:15:25,keypad_rfid_card,FALSE
10382091,Subscriber,,45.5335083,-122.6906418,11/28/2018,19:21,,45.5327209,-122.6946724,11/28/2018,19:30,,6645,0355 BIKETOWN,0.76,0:09:22,mobile,FALSE
10382092,Subscriber,Tilikum West at SW Moody,45.5027677,-122.6714408,11/28/2018,19:21,,45.4949994,-122.6709379,11/28/2018,19:32,,6655,0765 BIKETOWN,0.63,0:11:15,keypad_rfid_card,FALSE
10382093,Casual,,45.520426,-122.6807929,11/28/2018,19:22,,45.5176228,-122.6845767,11/28/2018,19:26,,6230,0605 BIKETOWN,0.27,0:04:30,keypad,FALSE
10382100,Casual,SW 18th at Jefferson,45.51816567,-122.6924908,11/28/2018,19:23,SW Morrison at 18th,45.52196048,-122.6896772,11/28/2018,19:26,,6332,0109 BIKETOWN,0.34,0:03:18,keypad,FALSE
10382104,Subscriber,NW Marshall at Tanner Springs Park,45.53083126,-122.6815957,11/28/2018,19:23,,45.5360712,-122.6852715,11/28/2018,19:29,,6571,0272 BIKETOWN,0.48,0:05:27,mobile,FALSE
10382106,Casual,,45.5545851,-122.6667671,11/28/2018,19:24,,45.56274,-122.6636978,11/28/2018,19:30,,6043,0639 BIKETOWN,0.75,0:06:03,keypad_rfid_card,FALSE
10382132,Subscriber,NE 2nd at NE Schuyler,45.53561394,-122.6636343,11/28/2018,19:35,,45.5337697,-122.667606,11/28/2018,19:39,,6441,0471 BIKETOWN,0.35,0:04:04,mobile,FALSE
10382145,Subscriber,SW Broadway at Smith Memorial Student Union,45.51184309,-122.68372,11/28/2018,19:39,,45.5090834,-122.6840225,11/28/2018,19:41,,7140,0228 BIKETOWN,0.22,0:02:48,keypad_rfid_card,FALSE
10382149,Subscriber,NW Thurman at 24th,45.53550403,-122.7006608,11/28/2018,19:40,NW 13th at Marshall,45.53080401,-122.6844227,11/28/2018,19:50,,7195,0887 BIKETOWN,1.17,0:09:39,keypad,FALSE
10382150,Subscriber,NW 19th at Johnson,45.52862062,-122.6905073,11/28/2018,19:41,NW Couch at 11th,45.52374151,-122.6818129,11/28/2018,19:48,,6865,0455 BIKETOWN ,0.77,0:06:48,mobile,FALSE
10382155,Casual,,45.5350951,-122.6411744,11/28/2018,19:42,,45.5343098,-122.6430072,11/28/2018,19:44,,6880,0061 BIKETOWN,0.15,0:02:12,keypad_rfid_card,FALSE
10382159,Casual,SE Ladd at Hawthorne,45.5120818,-122.6533493,11/28/2018,19:43,,45.5186626,-122.6742051,11/28/2018,20:05,,6196,0773 BIKETOWN,2.43,0:22:22,mobile,FALSE
10382171,Subscriber,,45.5231295,-122.6733823,11/28/2018,19:49,SW 3rd at Ankeny,45.52247868,-122.6732969,11/28/2018,19:52,,6205,0834 BIKETOWN,0.1,0:03:12,keypad_rfid_card,FALSE
10382173,Casual,,45.5105362,-122.6808937,11/28/2018,19:50,SW 3rd at Morrison,45.51803882,-122.6755822,11/28/2018,19:55,,6553,0785 BIKETOWN,0.61,0:05:11,keypad_rfid_card,FALSE
10382172,Subscriber,NE 10th at Halsey -- Community Corral,45.534006,-122.655568,11/28/2018,19:50,,45.5300596,-122.6606764,11/28/2018,19:54,,7314,0972 BETRUE 2018 TRAINER,0.43,0:03:40,keypad,FALSE
10382182,Subscriber,,45.5106886,-122.6843287,11/28/2018,19:53,Urban Center Plaza at SW 6th St,45.51158277,-122.682281,11/28/2018,19:55,,6085,0354 BIKETOWN,0.22,0:02:19,mobile,FALSE
10382188,Subscriber,,45.5178549,-122.6769385,11/28/2018,19:55,,45.5159966,-122.6756495,11/28/2018,19:59,,6116,0364 BIKETOWN,0.74,0:04:14,keypad,FALSE
10382192,Subscriber,NW 13th at Marshall,45.53080401,-122.6844227,11/28/2018,19:55,NW Naito at Ironside,45.52871176,-122.674166,11/28/2018,20:00,,7195,0887 BIKETOWN,0.7,0:04:54,keypad,FALSE
10382194,Subscriber,,45.559107,-122.6526729,11/28/2018,19:56,,45.5350569,-122.6545566,11/28/2018,20:24,,5993,0676 BIKETOWN,2.42,0:27:40,mobile,FALSE
10382201,Subscriber,,45.5276562,-122.6985433,11/28/2018,19:58,SW Harvey Milk at Burnside,45.522793,-122.684012,11/28/2018,20:04,,6035,0575 BIKETOWN,1.01,0:06:05,mobile,FALSE
10382202,Casual,,45.5314412,-122.6865198,11/28/2018,19:58,,45.5263053,-122.6944335,11/28/2018,20:07,,6272,0685 BIKETOWN,0.98,0:08:32,keypad_rfid_card,FALSE
10382206,Casual,SE 29th at Stark,45.51936283,-122.6359928,11/28/2018,19:59,NE Couch at MLK,45.52358836,-122.6619177,11/28/2018,20:10,,7126,0220 BIKETOWN,1.53,0:10:55,keypad,FALSE
10382204,Casual,,45.5197472,-122.6782504,11/28/2018,19:59,,45.5300414,-122.6854175,11/28/2018,20:10,,6256,0360 BIKETOWN,1.03,0:10:37,keypad_rfid_card,FALSE
10382238,Subscriber,,45.5152098,-122.6783895,11/28/2018,20:13,SW River at Montgomery,45.50910258,-122.6735169,11/28/2018,20:18,,6122,0040 BIKETOWN,0.72,0:05:10,keypad,FALSE
10382244,Subscriber,,45.5173489,-122.6835569,11/28/2018,20:13,,45.5208017,-122.6617888,11/28/2018,20:25,,6086,0261 BIKETOWN,1.81,0:11:59,keypad,FALSE
10382248,Casual,SE Belmont at 42nd,45.51645917,-122.6189983,11/28/2018,20:14,,45.5192911,-122.6192488,11/28/2018,20:17,,6534,0922 BIKETOWN,0.36,0:03:35,keypad_rfid_card,FALSE
10382251,Casual,NW Pettygrove at 15th,45.53290424,-122.68626,11/28/2018,20:15,NW Pettygrove at 15th,45.53290424,-122.68626,11/28/2018,20:47,,6323,0840 BIKETOWN,1.31,0:32:03,keypad,TRUE
10382255,Casual,NW Pettygrove at 15th,45.53290424,-122.68626,11/28/2018,20:16,NW Pettygrove at 15th,45.53290424,-122.68626,11/28/2018,20:47,,6892,0206 BIKETOWN,1.37,0:30:35,keypad,TRUE
10382256,Subscriber,,45.5591218,-122.6585294,11/28/2018,20:16,NE Alberta at 24th - Community Corral,45.55908767,-122.6407517,11/28/2018,20:24,,6449,0347 BIKETOWN,0.97,0:07:40,keypad_rfid_card,FALSE
10382262,Subscriber,,45.5591218,-122.6585294,11/28/2018,20:16,,45.5409301,-122.6641567,11/28/2018,20:28,,7172,0540 BIKETOWN,1.5,0:11:47,keypad,FALSE
10382268,Subscriber,,45.5285184,-122.6904563,11/28/2018,20:20,NW 20th at Burnside,45.52331306,-122.6932633,11/28/2018,20:25,,5991,0509 BIKETOWN,0.46,0:04:59,keypad,FALSE
10382270,Subscriber,,45.5130821,-122.6818658,11/28/2018,20:21,,45.5203017,-122.6888852,11/28/2018,20:29,,6396,0707 BIKETOWN,0.96,0:07:22,mobile,FALSE
10382272,Subscriber,SW Harrison at 1st,45.50971347,-122.6777159,11/28/2018,20:22,,45.5069185,-122.6733703,11/28/2018,20:28,,6891,0686 BIKETOWN,0.36,0:06:11,mobile,FALSE
10382273,Subscriber,SW Broadway at Smith Memorial Student Union,45.51184309,-122.68372,11/28/2018,20:22,NW 20th at Burnside,45.52331306,-122.6932633,11/28/2018,20:32,,7306,0974 BETRUE 2018 TRAINER,1.23,0:09:51,keypad,FALSE
10382274,Casual,,45.5248422,-122.6964086,11/28/2018,20:22,NW 13th at Marshall,45.53080401,-122.6844227,11/28/2018,20:29,,6798,0811 BIKETOWN,0.98,0:06:18,keypad,FALSE
10382277,Casual,SW Harrison at 1st,45.50971347,-122.6777159,11/28/2018,20:23,,45.5069185,-122.6733703,11/28/2018,20:28,,6030,0402 BIKETOWN,0.38,0:05:15,mobile,FALSE
10382292,Casual,,45.5263053,-122.6944335,11/28/2018,20:26,NW Pettygrove at 15th,45.53290424,-122.68626,11/28/2018,20:33,,6272,0685 BIKETOWN,0.86,0:07:31,keypad_rfid_card,FALSE
10382306,Subscriber,,45.5545716,-122.6615509,11/28/2018,20:29,,45.5545716,-122.6615509,11/28/2018,20:39,,6321,0304 BIKETOWN,0.66,0:09:18,mobile,FALSE
10382317,Subscriber,,45.5350569,-122.6545566,11/28/2018,20:35,NE Multnomah at Grand,45.53146071,-122.659741,11/28/2018,21:06,,5993,0676 BIKETOWN,0.96,0:31:06,mobile,FALSE
10382325,Subscriber,SW Broadway at Smith Memorial Student Union,45.51184309,-122.68372,11/28/2018,20:39,SW Moody at Thomas,45.49429475,-122.6719048,11/28/2018,20:48,,7102,0242 BIKETOWN,1.51,0:09:24,keypad,FALSE
10382337,Subscriber,,45.5193755,-122.6617981,11/28/2018,20:41,SW 5th at Main,45.51609691,-122.6790771,11/28/2018,20:53,,6322,0604 BIKETOWN,1.39,0:11:34,keypad,FALSE
10382354,Subscriber,Urban Center Plaza at SW 6th St,45.51158277,-122.682281,11/28/2018,20:47,,45.5142926,-122.6863885,11/28/2018,20:52,,6085,0354 BIKETOWN,0.35,0:04:52,mobile,FALSE
10382358,Subscriber,SW Morrison at 18th,45.52196048,-122.6896772,11/28/2018,20:48,NW Station at Irving,45.5282777,-122.6766282,11/28/2018,20:58,,7198,0018 BIKETOWN,1.09,0:09:51,keypad_rfid_card,FALSE
10382362,Subscriber,,45.5351651,-122.6332533,11/28/2018,20:49,N Killingsworth at Albina,45.56282546,-122.6747467,11/28/2018,21:34,,6802,0268 BIKETOWN,3.99,0:44:26,keypad,FALSE
10382363,Casual,SW 3rd at Ankeny,45.52247868,-122.6732969,11/28/2018,20:50,NW Thurman at 24th,45.53550403,-122.7006608,11/28/2018,21:08,,6167,0284 BIKETOWN,2.15,0:18:07,keypad_rfid_card,TRUE
10382364,Subscriber,,45.5315321,-122.6814345,11/28/2018,20:51,,45.5079424,-122.6547346,11/28/2018,21:16,,6186,0737 BIKETOWN,3.17,0:25:13,keypad_rfid_card,FALSE
