bikeid,fdpre,fname,ftype,length_m,facility2008,facility2009,facility2010,facility2011,facility2012,facility2013
193615,SW,11TH,AVE,75.9408681550322,,,,,,
903705021,,,,187.245808566951,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU
195107,,I84,FWY,648.512742347529,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
195734,SW,I405 FWY-SUNSET HWY,RAMP,77.5150125148516,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
185953,N,INTERSTATE,AVE,162.028151951683,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE,BKE-LANE
903705089,,,,213.671564992685,,,,,PTH-LOMU,PTH-LOMU
196696,,I5,FWY,16.6867442979088,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
903717382,,,,8.45575712806153,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU
196697,,I5,FWY,15.8768779414221,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
706170,,,,79.8484462618682,PTH-REMU,PTH-REMU,PTH-REMU,PTH-REMU,PTH-REMU,PTH-REMU
904704208,,,,8.60143631564444,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU
709664,,,,2.77758323687147,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU
714318,,,,16.0617808482959,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU
184301,NW,FIRELANE 12,RD,139.890361309432,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU
139410,SE,MORRISON BRG-WATER AVE,RAMP,100.056806904875,,,,,,
217715,SW,SUNSET,HWY,56.0886392428981,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
901132950,,I205,FWY,10.9099481265315,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
901132955,,I205,FWY,10.264658900342,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
901133217,,I205,FWY,6.34942961614595,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
901133219,,I205,FWY,16.9838651306265,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
901138940,,I205,FWY,364.484835532003,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
184230,NW,FIRELANE 10,RD,1575.60999424773,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU
194665,SW,KINGSTON,DR,114.287842050531,,,,,,
194664,SW,KINGSTON,DR,122.59228487333,,,,,,
902132456,,I5,FWY,246.812299169324,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
902132950,,I205,FWY,89.6334578714586,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
701242,,,,70.1689250550847,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU
192079,SW,KANAN,ST,18.7538267876186,,,,,,
701238,,,,72.7990999627535,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU
902132955,,I205,FWY,96.282722481904,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
902133217,,I205,FWY,9.561848064022,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
713603,,,,72.5075811374979,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU
902133219,,I205,FWY,10.0112347772812,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
701329,,,,9.46924824961615,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU
902138940,,I205,FWY,9.71330482481264,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
195003,SW,FLORIDA,ST,38.1371811939728,,,,,,
902138941,,I205,FWY,9.92183954593121,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
702778,,,,79.1681732142774,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU
195031,SW,40TH,AVE,52.5886477774019,,,,,,
702720,,,,32.9856721675235,PTH-REMU,PTH-REMU,PTH-REMU,PTH-REMU,PTH-REMU,PTH-REMU
702754,,,,6.29771909228316,PTH-REMU,PTH-REMU,PTH-REMU,PTH-REMU,PTH-REMU,PTH-REMU
703595,,,,13.7038050303236,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU
195230,,I5,FWY,452.24099990078,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
703720,,,,80.0626249297598,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU
134753,,I405,FWY,13.0008589887546,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
133178,,I205,FWY,158.901249477965,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
134746,,I5,FWY,134.208496082707,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
703891,,,,9.05773802459274,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU
138942,NE,GLISAN ST-I205 FWY,RAMP,234.840583967835,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
706869,,,,26.6500465095196,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU
181103,NE,I84 FWY-CESAR E CHAVEZ BLVD,RAMP,242.089091758249,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
706193,,,,229.024507755138,PTH-REMU,PTH-REMU,PTH-REMU,PTH-REMU,PTH-REMU,PTH-REMU
706583,,,,11.0420364670519,PTH-REMU,PTH-REMU,PTH-REMU,PTH-REMU,PTH-REMU,PTH-REMU
707371,,,,58.846226311253,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU
134598,NE,SISKIYOU,CT,19.0011082856677,,,,,,
707907,,,,283.647736918193,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU
708301,,,,2.08996672116526,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU
708398,,,,8.14922671487799,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU
195687,,,,68.8540457122833,,,,,,
708411,,,,25.6902056680615,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU
713229,,,,37.9833045415855,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU
709447,,,,288.145174331251,PTH-REMU,PTH-REMU,PTH-REMU,PTH-REMU,PTH-REMU,PTH-REMU
710676,,,,41.3177828345546,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU
710863,,,,83.6409696227879,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU
710884,,,,6.34282224764135,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU
711841,,,,50.2790757669858,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU
710968,,,,17.2266349988335,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU
710979,,,,53.0156552877669,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU
711009,,,,24.1447142889152,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU
704508,,,,152.367790015687,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU
704518,,,,10.1751226843321,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU
704476,,,,13.262359115194,PTH-REMU,PTH-REMU,PTH-REMU,PTH-REMU,PTH-REMU,PTH-REMU
701414,,,,13.5845347167645,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU
701572,,,,18.1369921428459,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU
707939,,,,102.221435356847,PTH-REMU,PTH-REMU,PTH-REMU,PTH-REMU,PTH-REMU,PTH-REMU
708330,,,,26.7853307570413,PTH-REMU,PTH-REMU,PTH-REMU,PTH-REMU,PTH-REMU,PTH-REMU
196285,,,,333.797822854793,,,,,,
196705,,,,25.5686508046021,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
140438,SW,SUNSET,HWY,255.804437718508,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
196935,,,,185.258587766172,,,,,,
194163,N,BORTHWICK,AVE,23.7006201691683,,,,,,
193015,,,,75.1997353753058,,,,,,
197358,SW,BROADWAY,DR,70.7181451021154,,,,,,
194511,,,,45.7864049471588,,,,,,
197295,SW,CANYON RD-SUNSET HWY,RAMP,393.410129186971,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
196330,,,,60.9739659556053,,,,,,
197474,SE,MARTINS,ST,213.207499829599,,,,,,
197506,,I5,FWY,80.0825360481919,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
197568,NE,108TH,PL,72.2718896249795,,,,,,
197617,NW,STATION,WAY,117.913799802573,,,,,,
195410,,,,379.914284369527,,,,,,
701673,,,,132.116750795763,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU
197882,,,,69.1010312299501,,,,,,
198229,SE,SPRINGWATER,DR,120.275593799894,,,,,,
711057,,,,222.059173474701,PTH-REMU,PTH-REMU,PTH-REMU,PTH-REMU,PTH-REMU,PTH-REMU
198453,N,WOOLSEY,AVE,63.065381185009,,,,,,
138869,SW,ALDER ST-MORRISON BRG,RAMP,42.3660339703955,,,,,,
198497,N,NEWMAN,AVE,67.767278627942,,,,,,
198504,N,FISKE,AVE,25.0638747130488,,,,,,
708535,,,,27.4458056606687,PTH-REMU,PTH-REMU,PTH-REMU,PTH-REMU,PTH-REMU,PTH-REMU
708693,,,,171.599509701979,PTH-REMU,PTH-REMU,PTH-REMU,PTH-REMU,PTH-REMU,PTH-REMU
708741,,,,753.470158768833,PTH-REMU,PTH-REMU,PTH-REMU,PTH-REMU,PTH-REMU,PTH-REMU
709043,,,,25.9180996567031,PTH-REMU,PTH-REMU,PTH-REMU,PTH-REMU,PTH-REMU,PTH-REMU
198519,N,HAVEN,AVE,26.606779004579,,,,,,
198537,N,HUDSON,ST,30.5487776726291,,,,,,
198557,N,FESSENDEN,ST,64.1342085804655,,,,,,
901701670,,,,16.9767165734638,OTH-XING,OTH-XING,OTH-XING,OTH-XING,OTH-XING,OTH-XING
198641,,,,58.026706499383,,,,,,
198590,,,,89.2286668157801,,,,,,
197296,SW,SUNSET HWY-CANYON RD,RAMP,254.09844904348,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
198680,SW,48TH,AVE,121.869906807527,,,,,,
198730,SE,HARRISON,CT,63.2158888233356,,,,,,
198812,SE,140TH,AVE,26.1189596234193,,,,,,
198811,SE,140TH,AVE,38.6882821341925,,,,,,
193079,,,,71.231893809215,,,,,,
193209,,,,46.8317580377098,,,,,,
300144,,I205,FWY,107.826829078747,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
901195120,,,,49.604679877969,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU
191123,,,,61.0821595964611,,,,,,
902195120,,,,50.1925436274227,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU
195706,NW,KNAPPTON-GENERAL,RD,106.056948015424,,,,,,
131333,SW,4TH,AVE,138.5287824287,,,,,,
185299,,,,34.0290688056661,,,,,,
131705,SW,COLONY,DR,169.083313115403,,,,,,
195478,,,,211.727399237903,,,,,,
195298,SE,BOTSFORD,DR,150.197393490746,,,,,,
758390,,,,27.0783901441413,,,,,,
713502,,,,79.909635052435,,,,,,
193935,,,,34.0716470462903,,,,,,
196965,N,BANK,ST,107.592782159033,,,,,,
135171,NE,I84 FWY-I205 FWY,RAMP,496.169120803764,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
135533,,I5,FWY,149.231639424171,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
102050,,,,12.6982667328859,,,,,,
198610,,,,37.5118630468884,,,,,,
706575,,,,15.9970354256099,,,,,,
191522,SW,RALEIGHWOOD,CT,107.482729135976,,,,,,
703427,,,,4.33964904193674,,,,,,
196167,,,,37.9646424964878,,,,,,
198668,SE,EZGOIN,LN,77.2375721663377,,,,,,
138706,,I405,FWY,78.7057837291357,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
716888,,,,24.3369238905189,,,,,,
194943,,,,81.4194267282192,,,,,,
132290,N,JANTZEN BEACH CENTER,,133.39618756942,,,,,,
191751,,,,39.7293368914508,,,,,,
140124,SW,SUNSET HWY-SKYLINE BLVD,RAMP,408.751064089548,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
194888,SE,EMMERT,CT,65.8550201843325,,,,,,
193457,,,,164.227355967849,,,,,,
192796,,,,76.4976614225273,,,,,,
140175,SW,SKYLINE BLVD-SUNSET HWY,RAMP,444.444132937848,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
196170,,,,81.1770269329422,,,,,,
196535,,,,87.9327327138467,,,,,,
197356,N,PAGE,ST,36.9195827087634,,,,,,
191571,,,,55.0285198140946,,,,,,
171187,,,,81.7901839862693,,,,,,
198660,,,,47.8492301202987,,,,,,
192800,,,,75.5510242850759,,,,,,
196791,,,,155.083383795941,,,,,,
195524,,,,72.9307513835894,,,,,,
192813,,,,62.0239931837804,,,,,,
184942,NE,SANDY,BLVD,74.009740758907,,,,,,
134949,NW,HWY 30,,217.62213332461,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
135951,NE,41ST,PL,87.7420286569845,,,,,,
138327,NE,130TH,PL,51.800709753705,,,,,,
109683,NW,29TH,AVE,142.022985083045,,,,,,
198474,N,DWIGHT,AVE,33.8945026020127,,,,,,
196652,,,,58.7951246816463,,,,,,
196727,,,,20.4915786107523,,,,,,
195975,,,,242.295205696558,,,,,,
198650,,,,33.6033016693742,,,,,,
197447,,,,15.859107211036,,,,,,
104655,NE,BOYINGTON,ST,108.312194395293,,,,,,
193948,,,,101.826564658827,,,,,,
193219,,,,78.9443333555909,,,,,,
193160,,,,72.9130068828296,,,,,,
194052,,,,57.1862608146198,,,,,,
198622,,,,48.7529399534442,,,,,,
137521,,,,167.05869417934,,,,,,
195584,,,,70.8914009361841,,,,,,
198272,,,,68.8843318868813,,,,,,
196021,,,,151.239587432487,,,,,,
198663,,,,77.5058775479085,,,,,,
194294,,,,51.691562609347,,,,,,
191092,NE,MILTON,PL,73.4872284850606,,,,,,
193082,,,,77.6670125330608,,,,,,
901703874,,,,22.3948084865366,PTH-REMU,PTH-REMU,PTH-REMU,PTH-REMU,PTH-REMU,PTH-REMU
197877,SW,58TH,AVE,64.5729881304437,,,,,,
197662,,,,97.4335031166962,,,,,,
193154,,,,69.3930656517202,,,,,,
194005,,,,203.410025378447,,,,,,
701557,,,,138.913440792539,PTH-REMU,PTH-REMU,PTH-REMU,PTH-REMU,PTH-REMU,PTH-REMU
196621,,,,95.010982552182,,,,,,
114131,NE,130TH,PL,86.8542967575203,,,,,,
195414,,,,218.193017181654,,,,,,
196551,,,,65.9554896930472,,,,,,
192988,,,,89.167634711586,,,,,,
193136,,,,45.6842512303539,,,,,,
903701670,,,,207.444604289951,OTH-XING,OTH-XING,OTH-XING,OTH-XING,OTH-XING,OTH-XING
194593,,,,57.712083818194,,,,,,
195412,,,,130.425351791115,,,,,,
197064,,,,45.5809058926509,,,,,,
197432,,,,165.991771141988,,,,,,
196011,,,,406.755473182865,,,,,,
195567,,,,151.456427277941,,,,,,
108993,,,,64.1177547211097,,,,,,
197654,,,,122.633655649706,,,,,,
196303,,,,331.275877398338,,,,,,
196161,,,,53.9927116147452,,,,,,
195626,,,,260.615982038722,,,,,,
197062,,,,141.183290170063,,,,,,
102004,,,,37.2686816586402,,,,,,
197097,NW,KENNEDY,CT,32.1521036053615,,,,,,
183857,SE,MCLOUGHLIN,BLVD,50.331952206849,,,,,,
198269,,,,96.2021121245025,,,,,,
196675,N,CHANNEL AVE-LAGOON AVE,RAMP,77.9121741802655,,,,,,
195602,,,,136.789461212725,,,,,,
193485,,,,141.035446181878,,,,,,
196525,,,,77.2530732699199,,,,,,
197069,,,,154.795988548211,,,,,,
194957,,,,587.293717245111,,,,,,
903196197,,,,88.5659506163275,,,,,,
700076,,,,12.1142659940816,,,,,,
195909,,,,58.7969800921611,,,,,,
193527,,,,44.4981739976939,,,,,,
904701670,,,,207.444604289951,OTH-XING,OTH-XING,OTH-XING,OTH-XING,OTH-XING,OTH-XING
902196704,,,,70.5857540994083,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
901196704,,,,79.0212909119681,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
193981,,,,31.3484877336867,,,,,,
196775,,,,231.688709742472,,,,,,
195121,N,KELLEY POINT PARK,RD,261.396678536612,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU
194144,NW,HWY 30,,107.74284587362,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
141751,SE,WOODSTOCK BLVD-I205 FWY,RAMP,480.202764330606,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
196940,,,,98.1662932081171,,,,,,
902138774,SW,ROSE GARDEN,WAY,334.684873577216,,,,,,
193090,,,,42.6201226164155,,,,,,
195560,,,,39.6202652494241,,,,,,
196753,,,,249.22594624033,,,,,,
123162,,,,91.6263227385525,,,,,,
150548,NW,THURMAN ST-VAUGHN ST,RAMP,171.241637827725,SHL-NRRW,SHL-NRRW,SHL-NRRW,SHL-NRRW,SHL-NRRW,SHL-NRRW
195974,N,SEVER,CT,240.098569350178,,,,,,
197759,NE,MT HOOD AVE-AIRPORT WAY,RAMP,356.684059079905,,,,,,
194017,,,,42.8501964215008,,,,,,
193243,,,,128.452142673189,,,,,,
194015,,,,106.114534279345,,,,,,
194239,,,,55.8606888357286,,,,,,
194583,,,,528.291415684462,,,,,,
196656,,,,88.6375846289676,,,,,,
193674,,,,65.3259035845845,,,,,,
140864,SE,MCLOUGHLIN BLVD-WOODWARD ST,RAMP,83.6436887253216,,,,,,
140479,SW,SUNSET HWY-ZOO RD,RAMP,375.772306276822,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
197124,SW,TEXAS,ST,34.8364406987678,,,,,,
197924,NW,FRONT,AVE,25.8310548326595,,,,,,
196456,,,,210.478513943601,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
102127,,,,110.96114059689,,,,,,
182009,SE,ROSS ISLAND BRG-MCLOUGHLIN BLVD,RAMP,97.1340239224973,,,,,,
184852,N,FREMONT,ST,7.90223005127978,,,,,,
195554,SE,ASPEN SUMMIT,DR,56.1081510212427,,,,,,
183835,SE,MCLOUGHLIN,BLVD,206.231178987464,,,,,,
132837,,I5,FWY,274.549597165815,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
133817,,I205,FWY,283.843110814498,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
133818,,I205,FWY,36.7849561983385,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
196022,,,,628.889970321455,,,,,,
193521,,,,83.2318142219314,,,,,,
136056,,I405,FWY,77.0151001596951,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
196215,,,,109.693966284253,,,,,,
141877,,I205,FWY,42.7319418626735,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
901194581,,,,11.2725524621011,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU,PTH-LOMU
142611,,I5,FWY,409.310090487299,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
196719,,,,28.3969549702066,,,,,,
151961,NW,I405 FWY-HWY 30,RAMP,80.9767531088665,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
132564,,I5,FWY,94.2541185166767,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
132565,,I5,FWY,98.8600641013428,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
195512,,,,320.985551451674,,,,,,
132571,,I5,FWY,114.750936757776,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
134379,,I5,FWY,21.8716869766092,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
102422,,,,26.5010654799168,,,,,,
195921,,,,27.306900237911,,,,,,
135285,NW,HWY 30-VAUGHN ST,RAMP,259.229020856147,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
139395,SW,TAYLOR ST-I405 FWY,RAMP,33.5899032391261,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
139456,,I405,FWY,56.2679957903776,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
104700,NE,MEYER,ST,70.336887126228,,,,,,
139521,,I405,FWY,36.9691531754231,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
132053,,EAGLE CREST,DR,42.1678194652923,,,,,,
185965,N,RUSSELL,ST,13.6375363646296,,,,,,
139575,,I205,FWY,383.751271142779,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
196049,,,,177.950384286845,,,,,,
151926,,I5,FWY,475.79380575397,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
151181,,I5,FWY,411.520721746197,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
151925,,I5,FWY,174.271726526401,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
192892,,,,58.4640227871216,,,,,,
193201,,,,50.4258590400965,,,,,,
151962,NW,I405 FWY-HWY 30,RAMP,79.5987236180375,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
190976,,,,31.8215582422244,,,,,,
197215,SE,MARTIN,CT,57.5781269916087,,,,,,
195631,,,,1032.95473922171,,,,,,
196163,,,,94.9666406580747,,,,,,
160464,,I205,FWY,376.672047355669,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
160465,,I205,FWY,381.955660093481,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
192703,,,,82.2515288427571,,,,,,
196169,,,,66.0421379606392,,,,,,
196227,,,,23.1995467306579,,,,,,
196345,,,,53.9828325320684,,,,,,
196452,,,,177.054562506246,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
196451,,,,106.658413100712,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
196449,,,,105.88712057626,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
160559,N,I5 FWY-I405 FWY,RAMP,114.97148347205,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
160560,N,I5 FWY-I405 FWY,RAMP,117.452534429404,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
195683,,,,561.650400310303,,,,,,
193818,,,,111.840458341864,,,,,,
160644,,I205,FWY,40.0683301443766,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
160645,,I205,FWY,40.4083727951906,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
196701,,,,78.0207080043077,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
193304,SE,116TH,AVE,18.7908726602794,,,,,,
160646,,I205,FWY,15.8237911473174,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
160647,,I205,FWY,69.6034348140415,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
192022,NW,HAMPTON,LN,87.2547133785821,,,,,,
160648,,I205,FWY,21.728860717377,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
160650,,I205,FWY,36.0940236829781,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
160651,,I205,FWY,51.9309998302944,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
196205,,,,35.0228328804072,,,,,,
160653,,I205,FWY,93.5468279116782,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
160654,,I205,FWY,529.200038519444,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
160655,,I205,FWY,32.9072502158157,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
160657,,I205,FWY,518.06999852814,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES,NO-BIKES
196966,,,,42.1540616226568,,,,,,
192023,NW,JUSTUS,LN,32.7437523225518,,,,,,
150701,,,,154.224722699601,,,,,,
